date,rate,review_text,object_address,review_num
4 years ago,5,En connaissance du fonctionnement de ce genre de organisme d'état j'estime qu'on a de la chance d'avoir un pôle emploi plutôt réactif et correcte sur savigny de bons conseillers un personnel d'accueil agréable qui fera le maximum pour vous aider Malgré tout certains tomberont toujours sur des difficultés et auront une mauvaise image de cet établissement mais je reste sur mon avis on a un pôle emploi plutôt correct sur savigny,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
3 years ago,4,"Facile d acces en transport ou voiture avec des places pour se garer.
Bon  Accueil mais c est un peu déprimant comme lieu manque de chaleur.
Temps d attente Ok. conseillère gentille et compétente qui m'a donné les informations souhaitées.","11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
10 months ago,5,Trop cool suis à la retraite enfin libéré de pôle emploi,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
7 months ago,5,Conseillère très sympathique et compétente !,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
2 years ago,1,"C’est une pourriture cette agence ils traitent les gens comme des animaux, mis à part une ou deux , un technicien à qui j’avais un rendez vous dans son bureau pour un problème dans mon dossier croyez moi il m’a parler comme si j’étais son esclave à l occasion je le souhaite que du malheur dans sa vie .","11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
2 years ago,1,"Pôle emploi savigny sur orge sont mal organisé, ils répondent presque jamais aux gens par mails, lorsque vous avez un projet, vous finirez à perdre espoir, pas d’avenir avec eux.","11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,5,"Le personnels est attentif, très serviable, malgré parfois des gens qui ne sont pas sociable.","11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,1,MME PIRON CAROLE  VOUS N AVIEZ PAS LE DROIT DE ME RADIER CAR J AI DEMENAGEE !!!!!!!!!!! JE VAIS PORTER PLAINTE  CE N EST PAS VOUS QUI ME PAYEZ  VOUS ETES DES ENF....................................,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
4 years ago,1,Service téléphonique indemnité incompétent. Un monsieur désagréable ne sait pas communiqué et ne veut rien savoir,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
a year ago,3,Pour les adultes handicapés c'est pas gagné,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
5 years ago,4,Bon accueil et conseillère très sympa,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
5 years ago,3,j'ai une conseillère sympa :),"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
3 years ago,1,Effectivement ils servent à rien,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
2 years ago,1,"Incompétents, mal organisés","11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
5 years ago,1,esclavagisme.,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,4,Accueil professionnel,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,3,Sans commentaire,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,4,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
8 months ago,3,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
2 years ago,1,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
a month ago,5,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
5 years ago,1,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
6 years ago,3,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
7 years ago,5,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
3 years ago,1,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
2 years ago,5,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
5 years ago,2,,"11 Av. du Garigliano, 91600 Savigny-sur-Orge",35
3 months ago,4,"Le personnel de l'accueil est très gentil. Nous ne souffrons que d'un problème de transport. Nous devons attendre longtemps par temps froid à cause du manque de transport à l'extérieur, mais l'agence a la plupart de ses employés très gentils, simplement et facilement. Tout le problème est résolu","111 Av. de la Prospective, 18000 Bourges",20
5 months ago,4,C'est la 1ere fois que je me rends à pôle emploi et j'ai été très bien accueilli et aidé afin de remplir mon dossier d'inscription . Merci,"111 Av. de la Prospective, 18000 Bourges",20
a year ago,1,"Bien vu ! Pole emploi ferme au moment ou les chômeurs se lèvent...soit 12h45, ou l'assurance de n'être pas dérangé à la machine à café :)","111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,"Un numéro d'identifiant qui ne correspond pas à la bonne personne....
On radie la bonne personne et on lui demande de refaire son dossier plutôt que de reconnaitre l'erreur. De plus lorsqu'elle tente de joindre son conseiller par mail, ce dernier a bien pris soin de déclencher un ""échange clôturée"" sur sa boite mail. Depuis deux mois cette personne n'a pas reçu son ARE, elle vit de quoi ? LAMENTABLE et HONTEUX","111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,Déjà avant on avait à faire à des bons à rien ! Mais maintenant il n y a plus que 2 agences sur Bourges !  Et ouvertes que le matin jusqu’à 12 h45! C’est une plaisanterie ? Ou les horaires d’hiver peut être?  Et le personnel est mauvais à tout! Ça ça n’a pas changé ! Ouf...,"111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,Pole emploi n'apporte aucune solution ni proposition concrète. Les offres pôle emploi n'ont quasiment aucune chance d'aboutir car publié déjà par différents sites internet et souvent pourvus.,"111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,"Personnel au standard aussi obtus que le site, organisme qui se borne à collationner les demandes standard sans aucune attention sur les problématiques des personnes ! un répondeur suffirait !
Dans l'attente d'une réponse de Pôle emploi qui ne viendra pas !
Merci de votre inefficacité.","111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,Horaire de chômeur ... Fermer à 12h45 et ne pas travailler le weekend ???? Incroyable,"111 Av. de la Prospective, 18000 Bourges",20
5 years ago,1,pas satisfait du suivi . très long pour les inscriptions !!!!!,"111 Av. de la Prospective, 18000 Bourges",20
3 years ago,1,"Décevant  , autant  crever  la gueule ouverte","111 Av. de la Prospective, 18000 Bourges",20
2 years ago,1,,"111 Av. de la Prospective, 18000 Bourges",20
a year ago,1,,"111 Av. de la Prospective, 18000 Bourges",20
5 years ago,1,,"111 Av. de la Prospective, 18000 Bourges",20
3 years ago,5,,"111 Av. de la Prospective, 18000 Bourges",20
a year ago,5,,"111 Av. de la Prospective, 18000 Bourges",20
a month ago,4,,"111 Av. de la Prospective, 18000 Bourges",20
a year ago,1,,"111 Av. de la Prospective, 18000 Bourges",20
5 years ago,3,,"111 Av. de la Prospective, 18000 Bourges",20
a year ago,4,,"111 Av. de la Prospective, 18000 Bourges",20
2 years ago,4,,"111 Av. de la Prospective, 18000 Bourges",20
2 months ago,5,"Les avis précédents étaient un peu datés et étaient tous plus négatifs les uns que les autres. De quoi avoir des frissons avant son premier rendez-vous de suivi. 🥶

Je suis personnellement tombée sur une conseillère très sympathique, très professionnelle, à l'écoute de mes interrogations et de mes demandes et très disponible. Aucun jugement n'est formulé sur votre situation et, au contraire, l'accompagnement est adapté à vos besoins.

L'accueil est chaleureux, et des services civiques sont présents à l'entrée pour vous aider si vous avez la moindre question. Sourires et cordialité sont au rendez-vous, pas de quoi vous procurer des nuits blanches.

Je recommande sans hésité","21 Rue Vaucanson, 59800 Lille",29
7 months ago,1,"Des ''conseillers'' qui n'ont que le nom sans la moindre connaissance du monde du travail.
Des conseillers qui changent tous les 2 mois sans vous avertir.
Des formations proposées sans aucun intérêt, juste pour dépenser de l'argent public pour des entreprises de 'formation' qui n'ont aucune utilité.
Une réforme et un gros ménage est à faire chez pole emploi
et il y a un gros besoin de formation pour les employés de cette agence dont l'unique but est de vous virer pour faire baisser de façon artificielle les chiffres.
Une vraie honte","21 Rue Vaucanson, 59800 Lille",29
a year ago,2,"Accueil correct, mais disparition de ma conseillère, de belles paroles et des promesses jamais tenues. Etant venu avec des objectifs clairs et précis, un projet de reconversion pour lequel j'avais des pistes, je me suis retrouvé sans aucune aide de la part de la conseillère jeune de pôle emploi, qui m'a entre autre empêché d'accéder à une formation car elle n'a plus jamais donné de nouvelles, le tout sans avoir rempli quelconque document administratif. J'ai fait toutes les démarches par moi-même, y compris celles qui devaient être faites par pôle emploi pour me venir en aide.","21 Rue Vaucanson, 59800 Lille",29
a year ago,5,"Ayant lu les commentaires, je vous cache pas que j'allais à ce pôle emploi pour mon premier rendez-vous la peur au ventre. Je me demandais dans quel trou d'incompétents je me rendais.

Après mon rendez-vous, je suis sorti rassuré, j'ai été très bien informé à mon arrivée dans le bâtiment. Je n'ai pas attendu longtemps, mon rendez-vous était à l'heure et la personne avec qui j'ai discuté était, gentille, à l'écoute, compréhensive et compétente. Et je n'ai aucun doute sur le fait que j'aurais l'aide dont j'ai besoin.","21 Rue Vaucanson, 59800 Lille",29
a year ago,1,"Souhaitant décaler un rendez-vous, j’appelle le numéro direct de Pôle Emploi. Ma demande n’a ni été comprise ni été traitée. En effet, mon interlocutrice ne m’a pas écouté et m’a littéralement raccroché au nez sans même une formule de politesse. Merci, pour la prochaine fois, d’au moins m’apporter une solution avant d’utiliser l’impolitesse comme réponse.","21 Rue Vaucanson, 59800 Lille",29
a year ago,2,"4 mois pour mon premier Rdv. Absence de réponses concrètes à mes demandes. L'inertie administrative m'a mis dans une situation financière catastrophique. Situation qui a été résolue rapidement quand ils ont constaté qu'effectivement il y avait un soucis dans mon dossier.

Je suis arrivé avec un projet pro de reconversion professionnelle concret et réaliste dans une branche en pénurie de main d'oeuvre mais aucune aide ne m'a été apportée car je cite ""je n'étais pas assez éloigné de l'emploi "".

Le personnel est poli  et courtois malgré certains qui vous donne le sentiment d'être idiot et à qui il faut montrer que vos questions sont légitimes.

En bref un Pole Emploi qui semble exclusivement dédié aux  personnes au RSA, non diplômées, sans expérience  professionnelle  valorisable, ce qui est louable mais qui laisse tout de même pas mal de personnes de côté.","21 Rue Vaucanson, 59800 Lille",29
a year ago,1,"Je mets une étoiles mais si je pouvais je mettrais 0 étoiles car la dame à l’accueil indemnisation manque totale de respect envers les demandeurs d'emploi pour une simple infos . Si vous n'aimais pas de travail changer de travail.  Pôle emploi ne prends pas en compte ma situation vis à vis divers courriers en accusé de réception mail car j ai été victime d une discrimination à l embauche. Mais aucune prise en compte de ma situation.  Nul .Et de plus pôle emploi c des radins. Et là le scoop j envoie un avis d’imposition un document que je suis allé chercher à l’administration fiscale. Et ce document a été refusé pour toucher les allocations spécifiques. Mais pôle emploi ce son vraiment des radins , je comprends le comportement de certains chômeurs . Et de plus pôle emploi préfère indemniser des fenéants que ceux qui font l effort de travailler .","21 Rue Vaucanson, 59800 Lille",29
5 years ago,1,"Reçu en entretien pour faire le point avec une conseillère. RDV à 15:00 je suis reçu finalement à 15:20.
La conseillère m'imprime 2 annonces puis prend un appel pendant près de 20 minutes. Après avoir raccroché je lui dis que j'ai des questions elle me répond qu'elle doit prendre son prochain rendez-vous et que toutes les infos sont sur le site de pôle emploi.
Content de m'être déplacé inutilement après une longue journée de travail !","21 Rue Vaucanson, 59800 Lille",29
2 years ago,1,"Changement de conseiller suite à son départ pour d'autres responsabilités. Tout se passait à peu près bien avec l'ancien conseiller mais depuis le changement rien ne va plus, plus de réponse aux mails, plus d'indemnité. Il faut que ça bouge !...","21 Rue Vaucanson, 59800 Lille",29
5 years ago,1,"De la m**** comme personnels ! Éjecter littéralement d'un PC pour 1 papier a scaner , car c sur RDV hors que le pôle emploi étai VIDE !!! jeudi 25 et vendredi 26 Mai fermé donc Lundi pr 1 papier qui en 2 min était scanner !","21 Rue Vaucanson, 59800 Lille",29
4 years ago,1,"Il n'y a que 2 possibilités quand on a un rendez-vous :
- On l'honore
- On l'annule

J'avais rdv aujourd'hui avec ma conseillère qui, absente, ne s'est même pas donné la peine de prévenir.","21 Rue Vaucanson, 59800 Lille",29
a year ago,4,A center for searching for a job and working in other fields and an attempt by the employees to find a job or …,"21 Rue Vaucanson, 59800 Lille",29
a year ago,3,Lieu un peu vétuste. Accueil agréable et de bon conseil. Possibilité d'avoir accès à un ordinateur et des conseils pour vos démarches.,"21 Rue Vaucanson, 59800 Lille",29
6 years ago,1,"L' accueil sa va .j'ai demandé à faire des photocopies,on m'a dirigé ok .ensuite j'ai demandé une agrafeuse ok ,j'avais une vingtaine de copies à agrafer,la personne restait à côté de moi sa me déconcentrait de ce fait je suis parti chez moi le faire.je suis déçu.","21 Rue Vaucanson, 59800 Lille",29
6 years ago,2,"Accueil correct.
La conseillère indemnisation  n'est pas très sûre de ses réponses :va demander à une collègue  et heureusement !!","21 Rue Vaucanson, 59800 Lille",29
6 years ago,4,Bien placé et rapide avec rdv. Beau bureaux. Pas mal de service en libre accès.,"21 Rue Vaucanson, 59800 Lille",29
4 years ago,1,Rdv a 10 h15 reçu à 11h   Personne à l’accueil. Personne pour avoir un renseignement srx ses vraiment du foutage de gueule,"21 Rue Vaucanson, 59800 Lille",29
6 years ago,3,C'est rue Vaucanson a Lille fives,"21 Rue Vaucanson, 59800 Lille",29
5 years ago,4,Bon accueil et échange agréable.,"21 Rue Vaucanson, 59800 Lille",29
7 years ago,4,,"21 Rue Vaucanson, 59800 Lille",29
a year ago,1,,"21 Rue Vaucanson, 59800 Lille",29
3 years ago,5,,"21 Rue Vaucanson, 59800 Lille",29
3 years ago,5,,"21 Rue Vaucanson, 59800 Lille",29
4 years ago,5,,"21 Rue Vaucanson, 59800 Lille",29
3 years ago,4,,"21 Rue Vaucanson, 59800 Lille",29
5 months ago,1,,"21 Rue Vaucanson, 59800 Lille",29
5 months ago,1,,"21 Rue Vaucanson, 59800 Lille",29
3 years ago,1,,"21 Rue Vaucanson, 59800 Lille",29
2 years ago,1,,"21 Rue Vaucanson, 59800 Lille",29
4 months ago,5,T b,"18 Rue Jacques Prévert, 69700 Givors",24
3 months ago,1,"A part un conseiller (Michaël V.) excellent, qui est devenu responsable d'ailleurs, le ""reste"" c'est le néant, des robots téléguidés qui répètent en boucle ce que le gouvernement Macron leur a appris. Ma femme et moi avons trouvé du travail sans leur aide. Malgré cela, une conseillère harcèle ma femme pour des futilités. Pathétique !","18 Rue Jacques Prévert, 69700 Givors",24
