rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
4,"L'accueil et le personnel sont  bien, mais ce qui Derrange, des que on rentre on a quelqu'un devant les barrières  qui nous freine à passer pour demander des renseignements au guichet. Je trouve c'est pas une bonne idée car ils répondent pas à nous questions. C'est une perte de temps. Je préfère qu'il soccupent des gens qui font des recherches et des soucis sur les ordinateurs au lieu de faire barrage à chaque entrée pour empêcher les gens de passer aux guichets.","6 Rue Françoise d'Eaubonne, 31200 Toulouse",accueil personnel bien barrière renseignement guichet bon idée perte temps recherche souci ordinateur lieu barrage entrée guichet,1,"['accueil', 'personnel', 'barrière', 'bon', 'idée']"
5,"Tres bon suivi de Ma conseillère Mm UZZAN, merci à elle  Merci également au directeur de l'agence qui est très compréhensif Après ma licence, j'ai pu me former dans le domaine que je voulais en POEI niveau bac+4","6 Rue Françoise d'Eaubonne, 31200 Toulouse",tre bon suivi conseiller uzzan directeur agence compréhensif licence domaine niveau bac+4,1,"['bon', 'suivi', 'uzzan', 'directeur', 'compréhensif']"
5,J'ai été reçu dans la matinee alors que je n'avais pas rdv. Conseillers très compétents et prêts à aider. ca donne confiance,"6 Rue Françoise d'Eaubonne, 31200 Toulouse",matinee conseiller compétent prêt confiance,1,['conseiller']
4,"De bons conseillers, formations moyennes et des bureaux modernes. Délai d'attribution des conseillers attitrés long.","6 Rue Françoise d'Eaubonne, 31200 Toulouse",bon conseiller formation moyen bureau moderne délai attribution conseiller long,1,"['bon', 'formation', 'moyen', 'moderne', 'déler', 'attribution', 'conseiller']"
5,"Un bon accueil de Madame Robert L été dernier , elle m'a beaucoup aidé dans mon dossier compliqué Merci a elle, très compétente et professionnelle Je recommande","6 Rue Françoise d'Eaubonne, 31200 Toulouse",bon accueil monsieur robert dernier beaucoup dossier compétent professionnel,1,"['bon', 'dernier', 'dossier']"
5,Des employé(e)s aimables et à notre service .... malgré la lourdeur des processus administratif,"6 Rue Françoise d'Eaubonne, 31200 Toulouse",employé(e) aimable service .... lourdeur processus administratif,1,[]
5,"bon accueil, conseillers agréables et compétent","6 Rue Françoise d'Eaubonne, 31200 Toulouse",bon accueil conseiller agréable compétent,1,"['bon', 'accueil', 'agréable']"
4,Personnels sympathiques,"6 Rue Françoise d'Eaubonne, 31200 Toulouse",personnel sympathique,1,['sympathique']
5,Je voudrais remercier.infiniment toute l équipe de l agence.pour leur. Gentillesse.leur aide. Les renseignements...je fais parti d une personne qui connaît pas l informatique..on m'a di ne vous inquiétez pas.on est la.pour vous aider..reçu.ce mercredi par un conseiller si adorable..à l ecoute..opérationnel.merci à tte l equipe.,"1 Bis Av. Salvador Allende, 69120 Vaulx-en-Velin",équipe agence.pour gentillesse.leur aide renseignement ... informatique la.pour reçu.ce mercredi conseiller adorable ecoute opérationnel.merci tte equipe,1,"['renseignement', 'informatique', 'reçu.ce']"
5,Conseillères au top ainsi que service civique merci beaucoup d être opérationnel pour mon mari,"1 Bis Av. Salvador Allende, 69120 Vaulx-en-Velin",conseillère top service civique beaucoup opérationnel mari,1,"['civique', 'opérationnel']"
5,"Stupéfiants, l'imconpetence à son apogée.","1 Bis Av. Salvador Allende, 69120 Vaulx-en-Velin",stupéfiant imconpetence apogée,1,['apoger']
5,Satisfaite de mon 1er entretien.,"1 Bis Av. Salvador Allende, 69120 Vaulx-en-Velin",entretien,1,[]
5,"Très bon accueil, la personne qui ma accueillie a été super et ma beaucoup aider, je recommande :)","8 Rue de la Savonnerie, 59610 Fourmies",bon accueil accueillie beaucoup,1,['bon']
5,Trop bien toujours la pour me trouvé du travail encore merci,"8 Rue de la Savonnerie, 59610 Fourmies",trop bien travail,1,[]
5,Conviviable,"8 Rue de la Savonnerie, 59610 Fourmies",conviviabl,1,[]
5,Personnes très à l écoute,"8 Rue de la Savonnerie, 59610 Fourmies",écoute,1,[]
5,Bien,"8 Rue de la Savonnerie, 59610 Fourmies",bien,1,[]
3,"NO TOILETS. I don't put zero stars because the people seem nice. Seriously if they assign this agency almost two hours away from my address, all business closed, because of confinement. Then on top of that you have to wait 30 minutes just to give out some documents. How you cannot provide toilets? I can totally hold out for 5 hours, but I'm sure certain people can't. And the excuse to have them close is ""Vigipirate"", sorry but you cannot let terrorists win.","2 Av. d'Alsace, 91940 Les Ulis",toilet don' put star becaus the seem nice they assign thi agency two hours away from address all business closed because then top that you hav minute just giv out some document you cannot provid toilet can totally hold out for hour but sure people can' and the excus have them close vigipirate sorry but you cannot let terrorist win,1,"['toilet', 'becau', 'the', 'nice', 'they', 'assign', 'hours', 'away', 'address', 'closed', 'becaus', 'some', 'document', 'provid', 'toilet', 'hold', 'hour', 'but', 'sur', 'peopl', 'the', 'have', 'close', 'vigipirate', 'sorry', 'but', 'terrorist', 'win']"
5,Executives are very helpful and may also entertain persons without a prior appointment (rendez-vous) in the morning (9 am - 12 am)...,"2 Av. d'Alsace, 91940 Les Ulis",executive are very helpful and may entertain person without appointment rendez-vous the morning ...,1,"['executiv', 'entertain', 'the']"
5,Très bon service franchement j'avais pas rendez vous l'après midi et la dame de l'accueil m'a quand même aidé ! Merci,"2 Av. d'Alsace, 91940 Les Ulis",bon service franchement rendez dame accueil,1,['bon']
5,"Prise en charge rapide, très bonne écoute et communication. J'ai pu mettre à jour ma situation et obtenir des réponses à mes questions. Je remercie l'équipe du pôle des Ulis","2 Av. d'Alsace, 91940 Les Ulis",prise charge rapide bon écoute communication jour situation réponse question équipe pôle uli,1,"['charge', 'rapide', 'bon', 'écoute', 'jour', 'situation', 'question']"
4,"Avec une situation compliqué ma conseillère Mme Deschamps s'est montré très à l'écoute, attentive et réactive. Grâce à cette dame j'ai pu avancé dans les projets et c'est un grand soulagement en vu de la situation économique actuelle.","2 Av. d'Alsace, 91940 Les Ulis",situation conseiller mme deschamps écoute attentive réactif grâce dame projet grand soulagement situation économique actuel,1,"['attentif', 'dame', 'projet', 'grand', 'soulagement', 'économique', 'actuel']"
4,"Il est vrai qu'il n'est pas toujours simple de comprendre le rouages de Pôle Emploi, c'est anxiogène pour tout chômeur. Cependant, les conseillers; ici Mme CHARLUET, s'est montrée particulièrement réactive, à l'écoute, patiente et à su être de bons conseils. Ça rassure...Good Job !","2 Av. d'Alsace, 91940 Les Ulis",vrai simple rouage pôle emploi chômeur conseiller ici mme charluet particulièrement réactif écoute patient bon conseil ... good job,1,"['simple', 'emploi', 'chômeur', 'réactif', 'bon']"
5,"Très bon accueil, à l’écoute et réactif !","2 Av. d'Alsace, 91940 Les Ulis",bon accueil écout réactif,1,"['bon', 'réactif']"
5,"Les conseillers sont très disponibles, prêts à aider pour les démarches et accès internet,prise de rendez-vous rapide pour avoir un conseiller","2 Av. d'Alsace, 91940 Les Ulis",conseiller disponible prêt démarche accès internet prise rendez-vous rapide conseiller,1,"['disponible', 'prêt', 'démarch', 'prise', 'rapide']"
5,Il ya une formidable dame qui y vend des épices hummm véritable voyage de saveurs,"2 Av. d'Alsace, 91940 Les Ulis",formidable dame épice hummm véritable voyage saveur,1,"['hummm', 'véritable', 'voyage', 'saveur']"
5,"Très bon service, Mme PAQUERON est formidable !","2 Av. d'Alsace, 91940 Les Ulis",bon service mme paqueron formidable,1,"['bon', 'mme', 'formidable']"
5,"Je me permet de mettre un commentaire car j'ai vu que des avis négatifs ... Or j'ai fait énormément d'agences pôle emplois en France et je dois dire que celle d'Issoire est la meilleure . Le service est rapide et efficace, le personnel très à l'écoute et agréable. De plus ils trouvent une solution à mes problèmes à chaque fois. Donc ça fait plaisir d'avoir des gens compétents et sympathiques dans une agence aussi importante.","47 Rue du Huit Mai, 63500 Issoire",commentaire avis négatif ... énormément agence pôle emploi france issoire meilleur service rapide efficace personnel écoute agréable solution problème fois plaisir compétent sympathique agence important,1,"['avis', 'négatif', 'pôle', 'emploi', 'france', 'issoir', 'meilleur', 'rapide', 'efficace', 'personnel', 'agréable', 'solution', 'problèm', 'sympathique', 'important']"
3,Les horaires 🤣🤣. Après je me demande comment ils gèrent tous les chômeurs... avec des heures comme ceci ... …,"47 Rue du Huit Mai, 63500 Issoire",horaire chômeur ... heure ...,1,[]
5,Conseillère et conseiller vraiment compétent et à l’écoute !!,"47 Rue du Huit Mai, 63500 Issoire",conseiller vraiment compétent écout,1,[]
4,Le site au jour d'aujourd'hui est très bien conçu. Avec le nom de l'employeur......,"47 Rue du Huit Mai, 63500 Issoire",site jour aujourd'hui bien nom employeur ......,1,[]
5,Le vendredi n'est ouvert que sur rendez-vous,"47 Rue du Huit Mai, 63500 Issoire",vendredi rendez-vous,1,[]
5,Un pôle emploi qui m’a satisfait grandement malgré la peste bubonique qui ravage la région depuis quelques années. J’ai été très heureux de voir Qu’ici on acceptait encore les jeunes fifrelins comme moi en recherche d’un travail stable.,"7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",pôle emploi grandement pest bubonique région année heureux ici jeune fifrelin recherche travail stable,1,"['emploi', 'bubonique', 'heureux', 'jeune', 'stable']"
5,"mon premier,et deuxième rdv très constructif!  des conseillères, à l'écoute, bienveillante,  rassurante et des perspectives intéressantes. Je ne peux que remercier les conseillères de pôle emploi pour les actions mises en place. MLD","7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",rendez-vous constructif conseiller écoute bienveillant rassurante perspective intéressant conseiller pôle action place,1,"['rendez-vous', 'constructif', 'bienveiller', 'perspectif', 'intéressant', 'place']"
5,Je suis réinscrit,"7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",nan,1,[]
5,"Cet avis concerne surtout la dame de l'accueil. Personne agréable, douce, à l'écoute et très accueillante.","7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",avis dame accueil agréable écoute accueillante,1,"['agréable', 'accueillante']"
4,Je ne sait pas si ils ont beaucoup de propositions de travail dans le coin c'est pas sûr mais leurs locaux sont tout neufs et très classe.,"7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",beaucoup proposition travail coin sûr local neuf classe,1,['coin']
5,Rendez-vous assez rapide,"7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",rendez-vous rapide,1,['rapide']
5,Tre bonne réception,"7 Pl. des Cerisiers, 31290 Villefranche-de-Lauragais",tre bon réception,1,['bon']
4,Nouveau locaux de pôle emploi qui se situe en face de la maire de Montereau.,"2 Rue Edmond Fortin, 77130 Montereau-Fault-Yonne",local pôle emploi face maire montereau,1,"['local', 'emploi', 'montereau']"
5,Super équipe  ! A l'écoute pro et humains Ne changez rien c'est important dêtre reçu  ds ces conditions et avoir tjr une réponses à nos questions ; une prise en charge rapide et avec le sourire ! Dommage que toutes les agences pole emploi ne sont pas comme vous. Merci à l'équipe et merci au directeur de l'agence :),"2 Rue Edmond Fortin, 77130 Montereau-Fault-Yonne",équipe écoute pro humain rien important dêtr condition tjr réponse question prise charge rapide sourire dommage agence pole équipe directeur agence,1,"['écout', 'humain', 'rien', 'important', 'dêtr', 'tjr', 'question', 'pris', 'charge', 'rapide', 'sourire', 'directeur']"
3,Je mets 3 étoiles juste pour la conseillère Mme Chagnon qui accompagne bien et qui renseigne bien. Merci à elle du temps qu'elle m'a consacré.,"2 Rue Edmond Fortin, 77130 Montereau-Fault-Yonne",étoile conseiller mme chagnon bien bien temps,1,[]
4,Pour le moment aucun reproche,"2 Rue Edmond Fortin, 77130 Montereau-Fault-Yonne",moment aucun reproche,1,[]
5,"Le personnel de ce pôle emploi est formidable, très professionnel et extrêmement solidaire","Place Paul Bert, 24300 Nontron",personnel pôle emploi formidable professionnel extrêmement solidaire,1,"['emploi', 'professionnel']"
5,"Je tiens à remercie Madame ISSAC et Madame NEMRI qui m'ont très bien conseillé pour mon projet de formation. Elles sont disponibles, à l'écoute et sincère dans leur démarche.","10 Rue Berthelot, 95500 Gonesse",monsieur issac monsieur nemri bien projet formation disponible écoute sincère démarche,1,"['issac', 'nemri', 'disponible', 'sincère']"
5,Je tiens à remercier madame Abida qui a été très professionnelle et qui m’a accueilli poliment malgré un petit retard de ma part. Mon dossier a été traité rapidement et Madame Abida m’a tout très bien expliqué.  Superbe travail et bon courage pour la suite,"10 Rue Berthelot, 95500 Gonesse",monsieur abida professionnel poliment petit retard part dossier rapidement monsieur bien expliquer superbe travail bon courage suite,1,"['Monsieur', 'professionnel', 'petit', 'retard', 'part', 'superbe', 'travail', 'bon']"
5,Franchement aujourd'hui je suis satisfaite il ya un monsieur qui m'a régler mon problème que ça fait longtemps je viens pour rien mais je veux remercie le monsieur qui a travailler aujourd'hui à pôle emploie,"10 Rue Berthelot, 95500 Gonesse",franchement aujourd'hui Monsieur problème rien Monsieur aujourd'hui pôle emploi,1,"['problèm', 'emploi']"
